Fabricante;SERVICIO Y/O SISTEMA GESTIONADO;GESTOR;TEXTO 1 DE LA ALARMA;TEXTO 2 DE LA ALARMA;TEXTO 3 DE LA ALARMA;TEXTO 4 DE LA ALARMA;BAJA / ALTA / BLOQUEO;DOMINIO;SEVERIDAD;"KM
(TITULO DEL INSTRUCTIVO)";TIER 1;TIER 2;TIER 3;TIPO DE ALARMA;GRUPO DE ATENCIÓN;CRITICIDAD;DUEÑO DE PLATAFORMA;PANEL NETCOOL
Huawei;AAA Huawei;NETCOOL;4161;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4162;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4163;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4164;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4165;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4166;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4167;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4168;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4169;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4170;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4171;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4172;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4173;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4174;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4175;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4176;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4177;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4178;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4179;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4180;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4181;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4182;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4183;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4184;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4185;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4186;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4187;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4188;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4189;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4190;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4191;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4192;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4193;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4194;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4195;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4196;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4197;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4198;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4199;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4200;Analog or Digital Sensor; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4421;S3100 RAID Fault; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4501;Cold Boot of LAN Switch; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4502;Warm Boot of LAN Switch; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4503;Port Fault of LAN Switch; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4507;Power Failure of LAN Switch; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4508;Fan Failure of LAN Switch; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4509;Port Inactive of LAN Switch; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4510;LAN Switch Fault; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4603;PDB Input Voltage Abnormal; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4605;PDB Output Power Switch Switched Off; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4752;Format Failure; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4754;Online Setting Failure; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;4756;Automatic CRC Error of Data Tables; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;5001;Optical Module Fault; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;5002;Narrowband Service Clock Synchronization Fails; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;5003;E1/T1 Channel of STM Port Fault; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;5205;ME Database Corrupted; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;5211;OMU Software Version Inconsistency; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;5522;RAID Fault; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;6416;Installation Failed; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;6418;Communication Failure Between Boards; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;6419;Inconsistency Operating Systems on Board; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;6420;Board-level Software on Boards Mismatches with That Configured on the OMU; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;6421;Key OS Files of the Board Are Damaged; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;6428;Communication Failure of Board Plane; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;6429;Communication Path Is Abnormal; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8302;Communication Failure Between the OMU and Switch Boards; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8304;Communication Failure Between OMU and RAID; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8307;Software Versions of Active/Standby SMM Boards Inconsistent; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8309;Board Firmware Version and OMU Version Mismatch; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8311;Faulty Network Cable Connection Between Subracks; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8314;Service Board Incorrectly Connected to Switching Board; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8315;External Device Fault; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8504;Communication Failure in the OMU HA System; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8505;File Synchronization Failure in the OMU HA System; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8510;Program CRC Check Error; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8605;Swap Failure of the OMU HA System; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8702;The OMU Failed to Synchronize Time with the NTP Server; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8703;The OMU Failed to Communicate with the NTP Server; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8704;Time Offset with NTP Server Beyond Synchronize Threshold; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8705;Time Offset with NTP Server Beyond Warn Threshold; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8710;Switch Board Type Incompatible; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;8861;Digital Certificate Has Expired; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9502;Switch Board Component Fault; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9750;Patch Status Inconsistent Between Active and Standby Modules; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9751;Patch Activated But Not Confirmed; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9753;Event Statistic Alarm; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9941;Power Input to Board Not Available; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9942;Power Input to Subrack Not Available; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9943;E1/T1 Port Configurations Not Matched; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9944;Board Port Detection Abnormal; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9946;Port Abnormal of LAN Switch; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9947;STM-1 Port Abnormal; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9949;SDH Section Layer Supervisory; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9950;SDH Higher Order Path Supervisory Fault; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9951;Active SMM Board Is Incompatible with the Standby SMM Board; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9957;OS Intrusion; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9988;Memory Bar ECC Correctable Error Exceeds Threshold; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9989;Memory Uncorrectable ECC Error; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;9990;Board Type Is Incompatible with Configuration; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;794;Formatting Function Disabled; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;1701;MTP DSP Inaccessible; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;1705;MTP link failed; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;1707;MTP Buffer Congestion; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;1709;MTP L2 Congestion; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
Huawei;AAA Huawei;NETCOOL;1713;MTP Route Unavailable; ; ;ALTA;Domain amx_ns:.DOM.COLM_TRIARA_U2000_DOM;AFECTACION;;;;;GENERAL;BO CORE;;EDISON GONZALEZ;AEL PACKET CORE VAS II
